age;turnover;travel;department;distance_from_home;education;field_of_study;employees;id;environment_satisfaction;gender;involvement;job_level;position;job_satisfaction;marital_status;monthly_income;num_companies_worked;over_18;overtime;percent_salary_hike;performance_rating;relationship_satisfaction;total_working_hours;stock_option_level;years_at_company;training_times_last_year;work_life_balance;years_with_curr_manager;years_in_current_role;years_since_last_promotion
39;No;Non-Travel;Research & Development;1;University;Life Sciences;1;1737;Very_High;2.0;High;2;Laboratory Technician;High;Married;6472;1;Y;Yes;15;High;Very_High;80;1;9;2;;9;3.0;5
32;No;Travel_Rarely;Sales;19;Elementary;Life Sciences;1;1739;Very_High;1.0;Low;3;Sales Executive;Low;Married;9610;3;Y;No;13;Low;High;80;1;10;2;;4;;0
40;No;Travel_Rarely;Sales;7;University;Medical;1;1740;Medium;1.0;High;5;Manager;High;Single;19833;1;Y;No;14;High;Medium;80;0;21;3;;21;3.0;12
45;No;Travel_Rarely;Human Resources;4;Elementary;Life Sciences;1;1744;High;1.0;Low;3;Human Resources;Low;Married;9756;4;Y;No;21;Low;High;80;2;9;2;Low;5;;0
30;No;Travel_Frequently;Research & Development;2;Secondary;Technical Degree;1;1745;Very_High;2.0;Medium;1;Research Scientist;Medium;Single;4968;0;Y;No;16;Medium;Very_High;80;0;10;2;;9;;0
24;No;Travel_Frequently;Human Resources;10;University;Medical;1;1746;Low;1.0;High;1;Human Resources;High;Married;2145;0;Y;No;14;High;Very_High;80;1;3;2;;2;;2
30;Yes;Travel_Frequently;Human Resources;8;Secondary;Human Resources;1;1747;High;2.0;Medium;1;Human Resources;Medium;Divorced;2180;6;Y;No;11;Medium;High;80;1;6;0;Medium;4;;1
31;No;Travel_Rarely;Sales;5;University;Technical Degree;1;1749;Low;1.0;High;2;Sales Executive;High;Married;8346;1;Y;No;19;High;High;80;1;6;3;;5;;0
27;No;Travel_Rarely;Research & Development;8;University;Medical;1;1751;High;1.0;High;1;Research Scientist;High;Single;3445;1;Y;No;11;High;High;80;0;6;5;;6;;1
29;Yes;Travel_Rarely;Sales;9;Elementary;Marketing;1;1752;Medium;1.0;Low;1;Sales Representative;Low;Single;2760;1;Y;No;13;Low;High;80;0;2;3;;2;;2
29;No;Travel_Frequently;Research & Development;1;Master;Life Sciences;1;1753;Very_High;2.0;Very_High;2;Healthcare Representative;Very_High;Single;6294;8;Y;Yes;12;High;Very_High;80;0;10;5;Very_High;3;;0
30;No;Travel_Rarely;Sales;15;Secondary;Marketing;1;1754;High;2.0;Medium;3;Sales Executive;Medium;Divorced;7140;2;Y;No;11;Medium;Low;80;1;12;2;;7;;1
34;No;Travel_Rarely;Research & Development;2;Master;Medical;1;1755;Very_High;2.0;Very_High;1;Research Scientist;Very_High;Married;2932;0;Y;Yes;14;High;Low;80;3;6;3;Very_High;5;;1
33;No;Non-Travel;Sales;2;University;Marketing;1;1756;Very_High;1.0;High;2;Sales Executive;High;Single;5147;8;Y;No;15;High;Very_High;80;0;13;2;High;11;;1
49;No;Travel_Rarely;Sales;11;University;Marketing;1;1757;Very_High;1.0;High;2;Sales Executive;High;Single;4507;3;Y;No;12;High;High;80;0;8;1;;5;;0
33;Yes;Travel_Rarely;Sales;16;University;Life Sciences;1;1758;Low;1.0;High;3;Sales Executive;High;Single;8564;2;Y;Yes;20;Very_High;High;80;0;11;2;High;0;;0
38;No;Travel_Frequently;Research & Development;2;Secondary;Medical;1;1760;High;2.0;Medium;1;Laboratory Technician;Medium;Married;2468;4;Y;No;14;Medium;Medium;80;1;9;4;Medium;6;2.0;0
31;Yes;Travel_Rarely;Sales;16;University;Marketing;1;1761;Low;1.0;High;3;Sales Executive;High;Married;8161;2;Y;No;13;High;Low;80;3;10;2;High;1;;0
29;No;Travel_Rarely;Research & Development;4;Secondary;Technical Degree;1;1762;Very_High;2.0;Medium;1;Research Scientist;Medium;Divorced;2109;1;Y;No;13;Medium;High;80;1;1;2;;1;;0
30;No;Travel_Rarely;Research & Development;16;Master;Life Sciences;1;1763;High;2.0;Very_High;2;Healthcare Representative;Very_High;Married;5294;3;Y;No;16;High;High;80;1;10;3;;7;;1
32;No;Non-Travel;Research & Development;5;University;Technical Degree;1;1764;Medium;1.0;High;1;Research Scientist;High;Single;2718;2;Y;No;14;High;Medium;80;0;12;3;;7;;0
38;No;Travel_Rarely;Research & Development;18;Elementary;Medical;1;1766;Medium;1.0;Low;2;Healthcare Representative;;Married;5811;3;Y;Yes;16;Low;High;80;1;15;2;;1;;1
43;Yes;Travel_Frequently;Research & Development;17;;Technical Degree;1;1767;High;2.0;Medium;1;Research Scientist;Medium;Married;2437;9;Y;Yes;16;Medium;Very_High;80;1;6;4;Medium;1;;0
42;No;Travel_Rarely;Research & Development;12;University;Medical;1;1768;Medium;1.0;High;1;Laboratory Technician;High;Divorced;2766;8;Y;No;22;Very_High;Medium;80;3;7;6;;5;;0
55;No;Travel_Rarely;Research & Development;2;Secondary;Medical;1;1770;High;2.0;Medium;5;Research Director;Medium;Married;19038;8;Y;No;12;High;Medium;80;3;34;2;Medium;1;;0
33;No;Non-Travel;Research & Development;4;University;Technical Degree;1;1771;Very_High;1.0;High;2;Research Scientist;High;Divorced;3055;5;Y;No;15;High;Very_High;80;2;11;2;;9;3.0;1
41;No;Travel_Rarely;Research & Development;9;University;Life Sciences;1;1772;High;1.0;High;1;Laboratory Technician;High;Divorced;2289;1;Y;No;20;Very_High;Medium;80;2;5;2;;5;;0
34;No;Non-Travel;Sales;10;University;Life Sciences;1;1774;Very_High;1.0;High;2;Sales Executive;High;Divorced;4001;1;Y;Yes;14;High;High;80;1;15;3;;15;;0
53;No;Non-Travel;Research & Development;1;Secondary;Medical;1;1775;Low;2.0;Medium;4;Manufacturing Director;Medium;Married;12965;4;Y;Yes;20;Medium;Very_High;80;3;27;2;Medium;3;;0
43;No;Travel_Rarely;Human Resources;2;University;Life Sciences;1;1778;Medium;1.0;High;1;Human Resources;High;Single;3539;0;Y;No;13;High;Medium;80;0;10;5;;9;3.0;1
34;No;Travel_Rarely;Sales;3;Elementary;Life Sciences;1;1779;Very_High;1.0;Low;2;Sales Executive;Low;Single;6029;5;Y;No;12;Low;Low;80;0;6;3;;2;;2
21;Yes;Travel_Rarely;Sales;7;University;Marketing;1;1780;Medium;1.0;High;1;Sales Representative;High;Single;2679;1;Y;No;13;High;Medium;80;0;1;3;;1;;1
38;No;Travel_Rarely;Research & Development;6;Secondary;Other;1;1782;Very_High;2.0;Medium;1;Laboratory Technician;Medium;Married;3702;1;Y;No;11;Medium;Medium;80;1;5;3;Medium;5;;0
22;Yes;Travel_Rarely;Research & Development;8;University;Medical;1;1783;High;1.0;High;1;Laboratory Technician;High;Married;2398;1;Y;Yes;17;High;High;80;0;1;6;;1;;0
31;No;Travel_Rarely;Sales;29;Secondary;Marketing;1;1784;Low;2.0;Medium;2;Sales Executive;Medium;Married;5468;1;Y;No;14;Medium;Low;80;2;13;3;;12;;5
51;No;Travel_Rarely;Research & Development;3;University;Technical Degree;1;1786;Low;1.0;High;3;Manager;High;Married;13116;2;Y;No;11;High;Very_High;80;0;15;2;High;2;3.0;2
37;No;Travel_Rarely;Sales;9;Secondary;Marketing;1;1787;Medium;2.0;Medium;2;Sales Executive;Medium;Married;4189;1;Y;No;14;High;Low;80;2;5;2;;5;2.0;0
46;No;Travel_Rarely;Research & Development;2;University;Medical;1;1789;High;1.0;High;5;Research Director;High;Divorced;19328;7;Y;Yes;17;High;High;80;1;24;3;;2;;2
36;No;Travel_Rarely;Research & Development;10;University;Life Sciences;1;1790;Very_High;1.0;High;3;Healthcare Representative;High;Married;8321;7;Y;Yes;13;High;Very_High;80;1;15;1;;12;3.0;5
44;Yes;Travel_Frequently;Research & Development;1;University;Medical;1;1792;High;1.0;High;1;Research Scientist;High;Divorced;2342;1;Y;Yes;12;High;High;80;3;6;2;High;5;3.0;2
37;No;Travel_Rarely;Human Resources;8;University;Other;1;1794;High;1.0;High;2;Human Resources;High;Divorced;4071;2;Y;No;13;High;High;80;0;19;4;;10;;4
35;Yes;Travel_Rarely;Sales;27;University;Life Sciences;1;1797;High;1.0;High;2;Sales Executive;High;Single;5813;1;Y;Yes;18;High;Very_High;80;0;10;2;;10;;7
33;No;Travel_Rarely;Research & Development;8;Master;Life Sciences;1;1798;Very_High;2.0;Very_High;1;Research Scientist;Very_High;Married;3143;6;Y;No;19;High;Medium;80;1;14;1;Very_High;10;;7
28;No;Travel_Rarely;Research & Development;1;University;Life Sciences;1;1799;High;1.0;High;1;Research Scientist;High;Married;2044;1;Y;No;11;High;High;80;1;5;6;;5;;0
39;No;Travel_Rarely;Research & Development;10;University;Medical;1;1800;High;1.0;High;3;Research Director;High;Single;13464;7;Y;No;21;Very_High;High;80;0;9;3;High;4;;2
46;No;Non-Travel;Sales;26;Secondary;Life Sciences;1;1801;Medium;2.0;Medium;2;Sales Executive;Medium;Single;7991;8;Y;No;15;Medium;High;80;0;6;3;Medium;2;;2
40;No;Travel_Rarely;Research & Development;2;University;Life Sciences;1;1802;High;1.0;High;1;Laboratory Technician;High;Married;3377;4;Y;No;17;High;Very_High;80;1;7;5;;4;;0
42;No;Travel_Rarely;Research & Development;13;Master;Medical;1;1803;Medium;2.0;Very_High;2;Healthcare Representative;Very_High;Married;5538;5;Y;No;18;High;High;80;2;10;2;;0;;0
35;No;Non-Travel;Research & Development;2;University;Medical;1;1804;Medium;1.0;High;2;Manufacturing Director;High;Divorced;5762;2;Y;No;14;High;High;80;1;15;6;High;7;;1
38;No;Non-Travel;Human Resources;2;University;Human Resources;1;1805;Low;1.0;High;1;Human Resources;High;Divorced;2592;5;Y;No;13;High;Very_High;80;3;13;3;;11;3.0;3
34;Yes;Travel_Frequently;Research & Development;9;University;Life Sciences;1;1807;Very_High;1.0;High;2;Laboratory Technician;High;Married;5346;4;Y;No;17;High;High;80;1;11;3;;7;;0
37;Yes;Travel_Rarely;Research & Development;10;University;Medical;1;1809;Very_High;1.0;High;2;Manufacturing Director;High;Single;4213;1;Y;No;15;High;Medium;80;0;10;4;;10;;0
39;No;Travel_Frequently;Sales;20;University;Life Sciences;1;1812;High;1.0;High;2;Sales Executive;High;Divorced;4127;2;Y;No;18;High;Very_High;80;1;7;6;;2;3.0;2
43;No;Non-Travel;Research & Development;9;University;Life Sciences;1;1813;Low;1.0;High;1;Research Scientist;High;Single;2438;4;Y;No;13;High;High;80;0;7;2;;3;;1
41;No;Travel_Rarely;Research & Development;5;Master;Life Sciences;1;1814;Medium;2.0;Very_High;2;Healthcare Representative;Very_High;Single;6870;3;Y;No;12;High;Low;80;0;11;3;Very_High;3;;1
41;No;Travel_Rarely;Sales;4;University;Marketing;1;1815;High;1.0;High;3;Sales Executive;High;Divorced;10447;0;Y;Yes;13;High;Very_High;80;1;23;3;High;22;;13
30;No;Travel_Rarely;Research & Development;10;University;Medical;1;1816;Low;1.0;High;3;Manufacturing Director;High;Single;9667;9;Y;No;14;High;Medium;80;0;9;3;;7;;0
26;Yes;Travel_Rarely;Human Resources;20;University;Medical;1;1818;Very_High;1.0;High;1;Human Resources;High;Married;2148;0;Y;Yes;11;High;High;80;0;6;3;High;5;;1
46;Yes;Travel_Rarely;Research & Development;21;University;Medical;1;1821;Very_High;1.0;High;2;Healthcare Representative;High;Married;8926;4;Y;No;22;Very_High;Very_High;80;1;13;2;;9;;3
40;No;Travel_Rarely;Research & Development;1;University;Life Sciences;1;1822;High;1.0;High;2;Healthcare Representative;High;Divorced;6513;4;Y;No;17;High;Very_High;80;1;12;3;;5;;0
34;No;Travel_Rarely;Sales;8;Master;Technical Degree;1;1823;Medium;2.0;Very_High;2;Sales Executive;Very_High;Married;6799;1;Y;No;21;Very_High;High;80;2;10;5;;10;;4
58;No;Non-Travel;Sales;2;University;Medical;1;1824;Medium;1.0;High;4;Manager;High;Divorced;16291;4;Y;No;22;Very_High;Very_High;80;1;37;0;;16;;14
35;No;Travel_Rarely;Research & Development;23;Elementary;Medical;1;1826;Medium;1.0;Low;1;Laboratory Technician;Low;Married;2705;0;Y;No;16;Low;Medium;80;1;6;2;Low;5;1.0;0
47;No;Travel_Rarely;Research & Development;4;Secondary;Life Sciences;1;1827;High;2.0;Medium;3;Manufacturing Director;Medium;Divorced;10333;8;Y;Yes;12;Medium;High;80;1;28;4;;22;;14
40;No;Travel_Rarely;Research & Development;12;University;Life Sciences;1;1829;Medium;1.0;High;2;Healthcare Representative;High;Divorced;4448;2;Y;No;12;High;Medium;80;1;15;3;;7;;7
54;No;Travel_Rarely;Research & Development;7;;Medical;1;1830;Very_High;1.0;High;2;Research Scientist;High;Married;6854;4;Y;No;15;High;Medium;80;1;14;2;;7;;1
31;No;Travel_Frequently;Sales;7;University;Marketing;1;1833;Low;1.0;High;3;Sales Executive;High;Married;9637;2;Y;No;14;High;Very_High;80;2;9;3;;3;;2
28;No;Travel_Rarely;Research & Development;1;University;Medical;1;1834;High;1.0;High;1;Research Scientist;High;Married;3591;1;Y;No;25;Very_High;High;80;1;3;3;;3;;1
38;No;Travel_Rarely;Sales;2;Elementary;Marketing;1;1835;Medium;1.0;Low;2;Sales Representative;Low;Married;5405;2;Y;Yes;20;Low;Low;80;2;20;4;Low;4;;0
26;No;Travel_Rarely;Sales;10;University;Medical;1;1836;High;1.0;High;2;Sales Executive;High;Single;4684;1;Y;No;13;High;Low;80;0;5;4;;5;;1
58;No;Travel_Frequently;Research & Development;15;University;Life Sciences;1;1837;Low;1.0;High;4;Research Director;High;Married;15787;2;Y;Yes;14;High;Medium;80;0;23;3;;2;3.0;2
18;No;Non-Travel;Research & Development;14;University;Medical;1;1839;Medium;1.0;High;1;Research Scientist;High;Single;1514;1;Y;No;16;High;High;80;0;0;4;;0;;0
31;Yes;Travel_Rarely;Human Resources;18;Master;Human Resources;1;1842;Very_High;2.0;Very_High;1;Human Resources;Very_High;Married;2956;0;Y;No;17;High;High;80;0;2;4;;1;;0
29;Yes;Travel_Rarely;Human Resources;13;Secondary;Human Resources;1;1844;Low;2.0;Medium;1;Human Resources;Medium;Divorced;2335;4;Y;Yes;15;Medium;Very_High;80;3;4;3;;2;;2
45;No;Non-Travel;Sales;2;University;Life Sciences;1;1845;High;1.0;High;2;Sales Executive;High;Married;5154;4;Y;No;22;Very_High;Medium;80;2;10;3;;8;;5
36;No;Travel_Rarely;Research & Development;2;University;Other;1;1847;Very_High;1.0;High;2;Research Scientist;High;Married;6962;4;Y;Yes;22;Very_High;Very_High;80;1;15;2;;1;;0
43;No;Travel_Frequently;Sales;2;University;Life Sciences;1;1849;Low;1.0;High;2;Sales Executive;;Married;5675;1;Y;No;20;Very_High;High;80;1;7;5;;7;;7
27;No;Travel_Frequently;Research & Development;5;University;Life Sciences;1;1850;Very_High;1.0;High;1;Laboratory Technician;High;Single;2379;0;Y;Yes;14;High;High;80;0;6;3;High;5;;0
29;No;Travel_Frequently;Research & Development;20;University;Medical;1;1852;Very_High;1.0;High;1;Laboratory Technician;High;Married;3812;1;Y;No;13;High;Medium;80;0;11;3;High;11;;3
32;No;Travel_Frequently;Sales;10;University;Marketing;1;1853;Very_High;2.0;High;2;Sales Executive;High;Single;4648;8;Y;No;13;High;High;80;0;4;2;;0;;0
42;No;Non-Travel;Research & Development;10;University;Technical Degree;1;1854;High;2.0;High;1;Research Scientist;High;Married;2936;3;Y;No;22;Very_High;Medium;80;2;10;1;;6;3.0;3
47;No;Travel_Rarely;Research & Development;9;University;Life Sciences;1;1856;Medium;1.0;High;1;Laboratory Technician;High;Single;2105;4;Y;No;12;High;High;80;0;7;2;High;2;3.0;2
46;No;Travel_Rarely;Research & Development;2;University;Life Sciences;1;1857;Very_High;1.0;High;3;Manufacturing Director;High;Divorced;8578;3;Y;No;14;High;High;80;1;12;4;;9;;4
28;No;Non-Travel;Human Resources;1;University;Life Sciences;1;1858;High;1.0;High;1;Human Resources;High;Divorced;2706;1;Y;No;15;High;Medium;80;1;3;2;;3;;2
29;No;Travel_Rarely;Research & Development;29;Elementary;Life Sciences;1;1859;Very_High;1.0;Low;2;Healthcare Representative;Low;Divorced;6384;8;Y;No;17;High;Very_High;80;2;11;3;Low;7;;1
42;No;Travel_Rarely;Research & Development;8;University;Life Sciences;1;1860;Very_High;1.0;High;1;Laboratory Technician;High;Single;3968;4;Y;No;13;High;Very_High;80;0;8;3;;0;;0
32;Yes;Travel_Rarely;Sales;2;Secondary;Marketing;1;1862;High;2.0;Medium;2;Sales Executive;Medium;Single;9907;7;Y;Yes;12;Medium;High;80;0;7;3;;2;;2
46;No;Travel_Rarely;Sales;3;Master;Technical Degree;1;1863;Low;2.0;Very_High;4;Sales Executive;Very_High;Divorced;13225;2;Y;No;12;High;Very_High;80;1;25;5;Very_High;19;4.0;2
27;No;Travel_Rarely;Sales;23;;Medical;1;1864;Medium;2.0;Medium;2;Sales Representative;Medium;Married;3540;1;Y;No;21;Medium;Very_High;80;1;9;5;Medium;9;;5
29;No;Travel_Rarely;Human Resources;6;Secondary;Medical;1;1865;Very_High;2.0;Medium;1;Human Resources;Medium;Married;2804;1;Y;No;11;Medium;Very_High;80;0;1;3;;1;;0
43;No;Travel_Rarely;Research & Development;6;Secondary;Medical;1;1866;Low;2.0;Medium;5;Manager;Medium;Married;19392;7;Y;No;13;Medium;Very_High;80;0;21;2;;16;2.0;6
48;No;Travel_Rarely;Research & Development;10;Secondary;Life Sciences;1;1867;Very_High;2.0;Medium;5;Research Director;Medium;Married;19665;4;Y;No;12;Medium;Very_High;80;0;29;3;;22;2.0;12
29;Yes;Travel_Frequently;Research & Development;24;Secondary;Life Sciences;1;1868;Very_High;2.0;Medium;1;Research Scientist;Medium;Single;2439;1;Y;Yes;24;Medium;Medium;80;0;1;3;Medium;1;;1
46;Yes;Travel_Rarely;Sales;10;University;Life Sciences;1;1869;High;1.0;High;3;Sales Executive;High;Married;7314;5;Y;No;21;Very_High;High;80;3;14;2;;8;;0
27;No;Travel_Frequently;Research & Development;15;Secondary;Life Sciences;1;1870;Very_High;2.0;Medium;1;Research Scientist;Medium;Married;4774;0;Y;No;19;High;Very_High;80;1;8;2;Medium;7;;7
39;No;Travel_Rarely;Research & Development;19;University;Other;1;1871;Very_High;2.0;High;2;Research Scientist;High;Divorced;3902;8;Y;No;14;High;Medium;80;3;7;2;;2;;2
55;No;Travel_Rarely;Research & Development;2;Secondary;Technical Degree;1;1873;Medium;2.0;Medium;1;Research Scientist;Medium;Married;2662;8;Y;No;20;Medium;Medium;80;1;19;2;;5;;0
28;No;Travel_Rarely;Sales;3;;Medical;1;1875;Medium;1.0;High;1;Sales Representative;High;Married;2856;1;Y;No;19;High;Very_High;80;1;1;3;;1;;0
30;Yes;Travel_Rarely;Sales;9;University;Medical;1;1876;Medium;1.0;High;1;Sales Representative;High;Single;1081;1;Y;No;13;High;High;80;0;1;3;;1;;0
22;Yes;Travel_Rarely;Research & Development;7;University;Life Sciences;1;1878;Very_High;1.0;High;1;Research Scientist;High;Single;2472;1;Y;Yes;23;Very_High;Low;80;0;1;2;;1;;0
36;No;Travel_Rarely;Sales;10;Secondary;Technical Degree;1;1880;Medium;2.0;Medium;2;Sales Executive;Medium;Married;5673;1;Y;Yes;13;Medium;Low;80;1;10;4;Medium;10;;1
31;No;Travel_Rarely;Research & Development;20;University;Life Sciences;1;1881;Medium;1.0;High;2;Laboratory Technician;High;Divorced;4197;1;Y;No;11;High;Low;80;1;10;2;;10;;0
34;No;Travel_Rarely;Sales;4;University;Life Sciences;1;1882;High;1.0;High;3;Sales Executive;High;Married;9713;2;Y;Yes;13;High;Very_High;80;3;9;3;;5;;1
29;No;Travel_Rarely;Research & Development;7;University;Life Sciences;1;1883;Very_High;1.0;High;1;Laboratory Technician;High;Single;2062;3;Y;No;14;High;Medium;80;0;11;2;High;3;;1
37;No;Travel_Rarely;Research & Development;7;University;Medical;1;1885;Very_High;1.0;High;2;Research Scientist;High;Married;4284;5;Y;Yes;22;Very_High;High;80;1;16;2;High;5;;0
35;No;Travel_Rarely;Research & Development;16;Secondary;Other;1;1886;Very_High;2.0;Medium;2;Manufacturing Director;Medium;Married;4788;0;Y;Yes;11;High;Very_High;80;0;4;2;;3;;0
45;No;Travel_Rarely;Research & Development;25;Secondary;Life Sciences;1;1888;Medium;2.0;Medium;2;Manufacturing Director;Medium;Married;5906;0;Y;No;13;High;Very_High;80;2;10;2;Medium;9;;3
36;No;Travel_Frequently;Human Resources;2;;Human Resources;1;1890;Medium;2.0;Medium;2;Human Resources;Medium;Single;3886;1;Y;No;21;Medium;Very_High;80;0;10;2;;10;;0
40;No;Travel_Rarely;Research & Development;1;University;Life Sciences;1;1892;Low;1.0;High;4;Manager;High;Divorced;16823;2;Y;No;11;High;Low;80;1;22;3;High;19;;11
26;No;Travel_Rarely;Research & Development;1;Secondary;Life Sciences;1;1893;Medium;2.0;Medium;1;Research Scientist;Medium;Married;2933;1;Y;Yes;13;Medium;High;80;1;1;3;;1;;1
27;No;Travel_Rarely;Sales;2;Master;Medical;1;1898;Low;1.0;Very_High;2;Sales Executive;;Single;6500;0;Y;No;14;High;Medium;80;0;9;5;Very_High;8;;0
48;No;Travel_Frequently;Research & Development;22;University;Medical;1;1900;Very_High;1.0;High;4;Manager;High;Divorced;17174;3;Y;No;11;High;Medium;80;1;24;3;;22;;4
44;No;Travel_Rarely;Research & Development;1;Master;Life Sciences;1;1903;Medium;2.0;Very_High;2;Healthcare Representative;Very_High;Married;5033;2;Y;No;15;High;Very_High;80;1;10;5;;2;4.0;2
34;Yes;Non-Travel;Research & Development;16;Elementary;Technical Degree;1;1905;Very_High;1.0;Low;1;Research Scientist;Low;Married;2307;1;Y;Yes;23;Low;Medium;80;1;5;2;;5;1.0;3
56;Yes;Travel_Rarely;Research & Development;24;;Life Sciences;1;1907;Low;2.0;;1;Laboratory Technician;;Single;2587;1;Y;No;16;High;Very_High;80;0;5;3;;4;;1
36;No;Travel_Rarely;Sales;17;Secondary;Marketing;1;1908;High;2.0;Medium;2;Sales Executive;Medium;Married;5507;2;Y;No;16;Medium;High;80;2;12;1;;4;;1
41;No;Travel_Rarely;Sales;8;University;Marketing;1;1909;High;1.0;High;2;Sales Executive;High;Married;4393;5;Y;No;21;Very_High;High;80;1;14;3;;5;;1
42;No;Travel_Rarely;Research & Development;6;University;Medical;1;1911;High;1.0;High;3;Research Director;High;Married;13348;9;Y;No;13;High;Medium;80;1;18;3;High;13;;5
31;No;Travel_Rarely;Sales;10;University;Medical;1;1912;High;1.0;High;2;Sales Executive;High;Divorced;6583;2;Y;Yes;11;High;Very_High;80;1;8;2;;5;;1
34;No;Travel_Rarely;Sales;3;Secondary;Medical;1;1915;Very_High;2.0;Medium;2;Sales Executive;Medium;Married;8103;3;Y;Yes;12;Medium;High;80;0;9;3;Medium;4;;0
31;No;Travel_Rarely;Research & Development;4;Master;Medical;1;1916;Low;1.0;Very_High;1;Laboratory Technician;Very_High;Divorced;3978;8;Y;No;12;High;Medium;80;1;4;0;;2;;2
26;No;Travel_Frequently;Research & Development;6;Master;Other;1;1918;High;2.0;Very_High;1;Laboratory Technician;Very_High;Married;2544;0;Y;No;18;High;Low;80;1;8;3;;7;;7
45;No;Travel_Frequently;Research & Development;1;University;Medical;1;1922;Medium;1.0;High;2;Healthcare Representative;High;Single;5399;4;Y;No;12;High;High;80;0;12;3;;4;;0
